product_id,sku,product_name,category,subcategory,brand,price_usd,cost_usd,weight_kg,dimensions,color,size,active,stock_quantity,reorder_level,supplier_id,created_at,updated_at,source_system,ingestion_timestamp,rating,review_count,in_stock
PROD-007849,SKU-379883,Secured context-sensitive superstructure,Books,Fiction,Allen and Sons,111.91,403.83,27.14,20x7x21,White,M,False,609,48,SUPP-023,2023-12-21 20:34:16.558099,2025-03-09 09:03:59.159653,snowflake,2025-03-22 10:50:05.355037,5.0,27,False
PROD-007850,SKU-245611,Secured context-sensitive migration,Toys,Educational,Orr and Sons,847.13,304.94,30.78,64x73x5,Orange,L,False,934,78,SUPP-038,2023-04-11 10:30:00.726390,2024-12-22 04:52:28.445559,snowflake,2025-03-22 10:50:05.355037,3.6,26,True
PROD-007851,SKU-161290,Compatible multimedia leverage,Sports,Water Sports,Walters-Lawrence,580.63,219.65,32.81,67x59x43,Black,XS,False,823,96,SUPP-019,2024-09-30 23:10:23.283945,2025-08-19 02:48:39.850477,snowflake,2025-03-22 10:50:05.355037,2.4,25,True
PROD-007852,SKU-796759,Pre-emptive radical structure,Sports,Outdoor,"Carroll, Best and Pollard",601.97,156.96,9.19,72x71x49,Green,S,True,579,69,SUPP-098,2022-12-26 07:29:05.212784,2024-11-20 20:11:47.453804,snowflake,2025-03-22 10:50:05.355037,4.5,27,True
PROD-007853,SKU-436502,Proactive static customer loyalty,Toys,Dolls,"Sweeney, Frey and Long",163.04,352.67,45.44,3x19x29,Red,M,False,262,61,SUPP-032,2023-12-28 05:13:09.425175,2025-05-19 11:06:20.354126,snowflake,2025-03-22 10:50:05.355037,4.2,18,True
PROD-007854,SKU-431293,Down-sized bandwidth-monitored orchestration,Toys,Action Figures,"Steele, Miller and Deleon",822.59,67.2,26.9,17x2x39,Black,XS,True,506,32,SUPP-091,2022-11-13 04:44:57.073013,2025-03-13 15:50:40.610736,snowflake,2025-03-22 10:50:05.355037,4.9,30,True
PROD-007855,SKU-515240,User-friendly upward-trending groupware,Clothing,Shoes,Thomas-Harris,406.98,87.35,9.61,61x89x1,Blue,XXL,False,920,66,SUPP-028,2024-05-25 00:58:23.760070,2025-09-28 06:05:52.449298,snowflake,2025-03-22 10:50:05.355037,4.1,29,True
PROD-007856,SKU-557826,Business-focused real-time intranet,Sports,Outdoor,Johnson-Jones,513.86,187.83,1.69,83x29x27,Green,XS,True,321,20,SUPP-095,2023-10-26 15:14:41.766874,2025-04-29 08:47:55.545292,snowflake,2025-03-22 10:50:05.355037,5.0,20,True
PROD-007857,SKU-183149,Cross-platform 6thgeneration leverage,Electronics,Gaming,Hardy-Bray,544.71,73.56,24.75,24x8x27,Yellow,One Size,False,715,69,SUPP-047,2023-07-24 04:09:30.317261,2025-08-01 16:39:42.452884,snowflake,2025-03-22 10:50:05.355037,4.3,13,True
PROD-007858,SKU-781670,Intuitive tangible instruction set,Home,Other,Mason Group,65.91,364.22,35.67,36x27x38,Blue,M,True,903,58,SUPP-010,2024-08-02 06:09:35.800048,2025-05-02 07:21:51.884238,snowflake,2025-03-22 10:50:05.355037,4.7,18,True
PROD-007859,SKU-613003,Focused 4thgeneration core,Sports,Water Sports,"Wilson, Allen and Hall",426.29,139.95,32.25,64x34x42,White,S,False,134,24,SUPP-094,2024-06-13 13:01:16.866888,2024-12-19 00:49:54.611786,snowflake,2025-03-22 10:50:05.355037,4.3,26,True
PROD-007860,SKU-311852,Open-architected discrete pricing structure,Electronics,Gaming,"Smith, Wilson and Martin",968.01,124.3,25.59,53x32x27,White,One Size,True,159,84,SUPP-093,2022-11-12 03:52:18.141857,2025-02-10 10:09:31.374370,snowflake,2025-03-22 10:50:05.355037,1.9,29,True
PROD-007861,SKU-227907,Optimized mission-critical collaboration,Clothing,Accessories,"Harrison, Williams and Smith",248.55,31.09,42.87,1x16x20,Purple,M,False,769,97,SUPP-023,2023-03-17 03:09:35.231215,2025-03-29 08:49:45.142448,snowflake,2025-03-22 10:50:05.355037,3.3,18,True
PROD-007862,SKU-611476,Inverse actuating complexity,Home,Other,Vargas LLC,472.77,76.75,27.63,68x67x3,Red,S,True,426,100,SUPP-040,2024-08-28 07:00:34.003228,2025-05-09 17:24:00.983258,snowflake,2025-03-22 10:50:05.355037,4.0,22,True
PROD-007863,SKU-455947,Focused zero administration groupware,Books,Non-Fiction,"Friedman, Strickland and Thomas",623.52,232.76,30.07,43x71x10,Black,M,False,488,88,SUPP-077,2024-02-05 16:14:36.181679,2025-01-10 20:18:36.409405,snowflake,2025-03-22 10:50:05.355037,4.7,24,True
PROD-007864,SKU-376977,Exclusive non-volatile knowledge user,Sports,Fitness,Lewis Inc,653.79,3.12,6.55,97x49x47,Yellow,M,False,201,22,SUPP-055,2023-02-21 10:40:27.776662,2025-04-16 15:38:03.826649,snowflake,2025-03-22 10:50:05.355037,5.0,37,True
PROD-007865,SKU-518302,Secured systemic budgetary management,Electronics,Laptops,Dean-Cowan,280.67,416.13,0.83,24x21x28,Red,One Size,True,549,35,SUPP-041,2023-02-19 08:59:30.132528,2025-03-26 13:28:32.286978,snowflake,2025-03-22 10:50:05.355037,4.2,24,True
PROD-007866,SKU-856111,Mandatory well-modulated structure,Toys,Outdoor,White-Bradley,406.41,216.86,2.64,74x37x1,Black,S,True,928,39,SUPP-023,2024-08-18 20:12:51.402011,2025-01-26 03:27:34.491793,snowflake,2025-03-22 10:50:05.355037,3.2,31,True
PROD-007867,SKU-118128,Business-focused dedicated implementation,Clothing,Shoes,Perez-Garza,517.41,379.39,38.72,66x62x47,Orange,XXL,False,425,50,SUPP-072,2023-02-19 07:38:01.116463,2025-05-17 10:14:10.267392,snowflake,2025-03-22 10:50:05.355037,4.3,20,True
PROD-007868,SKU-268739,Sharable zero-defect capability,Home,Other,Robles and Sons,753.21,312.27,42.63,65x69x8,Yellow,XXL,True,562,65,SUPP-076,2024-09-21 11:56:35.488301,2025-01-07 07:39:19.040256,snowflake,2025-03-22 10:50:05.355037,4.8,25,True
PROD-007869,SKU-974597,Triple-buffered zero-defect algorithm,Toys,Educational,Medina-Williams,434.64,35.38,16.26,19x49x24,Green,One Size,False,749,38,SUPP-085,2024-05-27 02:54:27.724195,2025-05-24 05:47:56.120424,snowflake,2025-03-22 10:50:05.355037,3.9,18,False
PROD-007870,SKU-408274,Stand-alone neutral methodology,Books,Fiction,Rodriguez-Hahn,918.94,80.22,47.61,68x59x49,Blue,M,True,965,24,SUPP-100,2024-08-25 22:27:21.397841,2025-01-04 14:35:08.760152,snowflake,2025-03-22 10:50:05.355037,4.5,18,True
PROD-007871,SKU-789278,Mandatory contextually-based forecast,Sports,Water Sports,"Bell, Osborn and Hill",684.96,370.37,43.76,77x75x26,Green,XXL,False,23,34,SUPP-052,2023-07-14 03:19:03.767908,2025-09-07 17:08:27.457276,snowflake,2025-03-22 10:50:05.355037,5.0,27,True
PROD-007872,SKU-489665,Triple-buffered secondary matrix,Sports,Winter Sports,Brown-Lester,547.03,112.06,22.65,39x79x49,Black,XL,False,312,19,SUPP-027,2024-07-10 21:54:45.977698,2024-10-27 00:04:35.923332,snowflake,2025-03-22 10:50:05.355037,3.9,26,True
PROD-007873,SKU-970986,De-engineered mobile implementation,Clothing,Men's,Burns-Rice,576.95,42.36,29.84,67x27x33,Green,XL,False,147,92,SUPP-023,2024-04-05 08:03:23.204604,2025-07-06 19:20:12.448493,snowflake,2025-03-22 10:50:05.355037,5.0,34,True
PROD-007874,SKU-932445,Polarized holistic contingency,Sports,Fitness,Vincent-Martinez,806.11,14.55,28.09,5x12x43,Purple,One Size,True,113,26,SUPP-059,2023-06-28 22:05:40.838178,2025-10-04 08:57:36.735504,snowflake,2025-03-22 10:50:05.355037,4.7,23,True
PROD-007875,SKU-664888,Front-line multi-tasking moratorium,Sports,Winter Sports,Tyler LLC,853.51,251.87,17.41,65x9x42,Green,M,False,493,59,SUPP-098,2023-08-27 01:26:18.717129,2025-05-17 03:22:20.955077,snowflake,2025-03-22 10:50:05.355037,4.8,24,True
PROD-007876,SKU-195698,Robust modular migration,Sports,Water Sports,Barnes PLC,624.78,204.87,35.66,69x92x39,Black,XS,False,864,10,SUPP-014,2023-11-03 10:27:38.330494,2025-02-16 22:42:30.218063,snowflake,2025-03-22 10:50:05.355037,2.7,22,True
PROD-007877,SKU-466732,Organic upward-trending projection,Electronics,Laptops,Cruz and Sons,116.74,88.24,15.27,66x93x31,Red,XXL,False,632,97,SUPP-031,2024-03-31 22:08:45.614223,2024-11-04 00:56:27.305929,snowflake,2025-03-22 10:50:05.355037,4.1,29,True
PROD-007878,SKU-744890,Compatible attitude-oriented benchmark,Sports,Team Sports,"Davis, Mullen and Norris",254.74,308.54,37.27,78x84x10,Purple,L,False,970,30,SUPP-070,2022-12-14 11:56:58.674210,2025-05-08 09:06:52.017211,snowflake,2025-03-22 10:50:05.355037,4.3,21,False
PROD-007879,SKU-725734,Face-to-face mobile adapter,Toys,Educational,White Inc,87.18,250.13,16.0,7x82x36,Orange,XL,True,902,88,SUPP-088,2023-10-09 21:28:22.373679,2024-10-27 23:31:46.104369,snowflake,2025-03-22 10:50:05.355037,5.0,26,True
PROD-007880,SKU-765760,User-centric bottom-line groupware,Sports,Fitness,Ward-Santiago,454.16,279.61,35.71,96x38x2,Orange,XS,False,867,70,SUPP-064,2024-01-05 04:49:28.162092,2025-05-01 18:59:09.080381,snowflake,2025-03-22 10:50:05.355037,4.8,25,True
PROD-007881,SKU-904530,Phased reciprocal access,Home,Other,Stephens Ltd,462.38,34.98,26.26,22x33x22,Black,XL,False,585,25,SUPP-084,2022-12-19 01:41:26.678498,2024-12-16 17:28:19.029610,snowflake,2025-03-22 10:50:05.355037,5.0,18,True
PROD-007882,SKU-952434,Realigned incremental monitoring,Clothing,Shoes,Perez Group,925.56,2.41,13.46,32x28x30,Orange,M,False,528,31,SUPP-014,2024-02-27 05:38:46.844076,2025-06-28 09:19:53.840264,snowflake,2025-03-22 10:50:05.355037,5.0,17,True
PROD-007883,SKU-381491,Sharable modular capability,Sports,Outdoor,"Fernandez, Martin and Lee",680.48,392.9,25.99,54x63x50,Purple,XS,True,909,81,SUPP-038,2023-09-01 04:01:51.647624,2025-04-15 17:31:59.135482,snowflake,2025-03-22 10:50:05.355037,4.2,30,True
PROD-007884,SKU-938211,Open-source executive info-mediaries,Sports,Outdoor,"Miles, Martinez and Adams",815.5,175.11,13.94,91x89x24,Green,One Size,True,670,28,SUPP-038,2023-07-08 02:13:50.309661,2025-03-11 21:00:22.764841,snowflake,2025-03-22 10:50:05.355037,3.9,18,True
PROD-007885,SKU-329406,Mandatory asymmetric function,Toys,Outdoor,"Hoffman, Shaw and Miller",282.0,370.12,7.62,45x42x3,Orange,M,False,34,35,SUPP-064,2022-12-22 15:29:44.008889,2025-07-20 02:53:21.879475,snowflake,2025-03-22 10:50:05.355037,3.1,25,True
PROD-007886,SKU-831270,Virtual incremental strategy,Books,Reference,Black Ltd,829.55,189.3,45.18,39x81x5,Orange,M,False,393,61,SUPP-032,2023-07-12 12:55:09.351485,2025-08-12 01:14:01.407136,snowflake,2025-03-22 10:50:05.355037,5.0,19,True
PROD-007887,SKU-788491,Multi-layered multimedia initiative,Clothing,Accessories,Lloyd LLC,418.43,442.35,42.73,55x54x10,Black,S,False,325,14,SUPP-085,2022-12-09 05:35:06.182526,2025-10-01 18:30:06.061276,snowflake,2025-03-22 10:50:05.355037,3.0,31,True
PROD-007888,SKU-861333,Secured reciprocal customer loyalty,Toys,Action Figures,Simmons Group,964.63,27.03,3.56,45x1x8,Blue,M,False,634,74,SUPP-049,2023-10-13 02:08:54.559172,2025-05-15 00:51:15.396902,snowflake,2025-03-22 10:50:05.355037,3.1,21,True
PROD-007889,SKU-116378,Synergistic dedicated task-force,Sports,Outdoor,"Randolph, Rodriguez and Wright",945.68,112.52,30.09,93x28x10,Yellow,One Size,False,720,24,SUPP-020,2023-10-31 04:35:25.710423,2024-11-13 16:34:49.040588,snowflake,2025-03-22 10:50:05.355037,5.0,22,True
PROD-007890,SKU-660822,Devolved client-server extranet,Sports,Fitness,Jackson Inc,106.85,42.81,30.06,83x81x10,Red,One Size,False,75,62,SUPP-027,2023-08-26 04:27:33.704994,2025-03-18 08:06:54.102014,snowflake,2025-03-22 10:50:05.355037,3.8,30,False
PROD-007891,SKU-992915,Persevering 5thgeneration function,Toys,Action Figures,"Harris, Clark and Terry",904.97,19.87,40.3,96x88x48,Yellow,M,True,838,83,SUPP-044,2022-12-23 23:33:48.334419,2025-04-07 19:18:46.014963,snowflake,2025-03-22 10:50:05.355037,3.8,30,True
PROD-007892,SKU-803815,Vision-oriented 6thgeneration synergy,Home,Other,"Mccall, Soto and Christensen",658.79,432.75,23.63,15x55x42,Purple,M,True,838,86,SUPP-034,2024-01-09 17:38:43.673355,2024-12-04 19:27:57.820189,snowflake,2025-03-22 10:50:05.355037,3.6,23,False
PROD-007893,SKU-783718,Profound neutral product,Books,Non-Fiction,"Dickerson, Coleman and Rogers",28.38,410.23,13.03,38x60x42,Red,M,True,823,67,SUPP-032,2022-12-12 01:50:50.545033,2025-04-04 14:31:22.235370,snowflake,2025-03-22 10:50:05.355037,5.0,26,True
PROD-007894,SKU-411552,User-centric impactful intranet,Home,Other,Smith-Davis,488.15,43.93,5.39,51x52x9,Orange,XXL,True,711,26,SUPP-079,2024-05-18 15:29:19.847189,2025-04-22 07:07:39.823045,snowflake,2025-03-22 10:50:05.355037,5.0,21,True
PROD-007895,SKU-147374,Grass-roots 4thgeneration circuit,Toys,Games,Andrews LLC,605.62,152.51,7.68,19x73x49,Orange,M,False,297,44,SUPP-022,2024-08-22 11:39:05.751616,2025-07-23 03:58:42.209735,snowflake,2025-03-22 10:50:05.355037,4.1,25,True
PROD-007896,SKU-511068,Reduced next generation budgetary management,Books,Fiction,"Burnett, Bass and Hansen",803.42,255.34,14.59,21x26x33,White,XS,False,447,29,SUPP-097,2024-08-03 13:05:26.756850,2025-06-20 16:35:26.151009,snowflake,2025-03-22 10:50:05.355037,5.0,32,True
PROD-007897,SKU-399906,Operative high-level superstructure,Electronics,Gaming,Bryant-Campbell,671.38,29.66,31.12,75x6x43,Purple,XXL,True,763,36,SUPP-035,2023-12-03 06:18:27.389477,2025-08-12 03:59:16.530360,snowflake,2025-03-22 10:50:05.355037,2.9,21,False
PROD-007898,SKU-842652,Optimized discrete migration,Toys,Dolls,Smith-Werner,266.62,163.42,14.36,58x46x26,Black,One Size,True,415,100,SUPP-036,2024-05-01 11:05:09.827835,2024-11-13 16:24:07.773417,snowflake,2025-03-22 10:50:05.355037,3.7,19,True
PROD-007899,SKU-502673,Integrated global complexity,Sports,Winter Sports,"Smith, Hardin and Estrada",446.0,123.68,42.23,83x96x25,White,One Size,False,174,45,SUPP-095,2023-02-20 11:49:29.630252,2024-12-31 08:02:03.928013,snowflake,2025-03-22 10:50:05.355037,4.6,19,True
PROD-007900,SKU-381517,Sharable logistical intranet,Books,Children's,Cortez-Stewart,827.26,31.92,26.19,92x22x12,Orange,S,False,834,47,SUPP-075,2024-09-02 05:12:42.033127,2024-12-13 11:14:44.206947,snowflake,2025-03-22 10:50:05.355037,3.3,34,True
PROD-007901,SKU-427170,Versatile bifurcated orchestration,Electronics,Tablets,Wilcox-Sweeney,366.38,323.88,0.8,83x6x7,White,One Size,True,687,48,SUPP-051,2024-06-23 19:11:36.193887,2024-12-08 05:18:34.203712,snowflake,2025-03-22 10:50:05.355037,4.7,28,True
PROD-007902,SKU-691684,Decentralized discrete focus group,Clothing,Shoes,"Sexton, Meyers and Gutierrez",392.64,212.52,25.4,5x74x47,Purple,XXL,False,21,92,SUPP-014,2022-11-06 00:35:20.992249,2025-02-08 13:39:42.828404,snowflake,2025-03-22 10:50:05.355037,4.0,25,True
PROD-007903,SKU-541264,Universal 24hour extranet,Books,Reference,Winters-Neal,671.3,56.31,17.25,100x77x30,Blue,One Size,False,463,74,SUPP-071,2023-04-07 18:51:06.991596,2025-06-07 03:28:08.268291,snowflake,2025-03-22 10:50:05.355037,4.2,20,True
PROD-007904,SKU-690183,Optional disintermediate capability,Electronics,Accessories,Green-Brown,501.77,452.41,14.05,23x16x29,White,XL,False,429,26,SUPP-078,2023-09-26 13:29:58.815993,2025-07-03 23:12:20.548753,snowflake,2025-03-22 10:50:05.355037,4.1,36,True
PROD-007905,SKU-105825,Assimilated maximized initiative,Books,Non-Fiction,"Harrington, Bryant and Simpson",290.34,297.12,15.33,63x94x7,White,XS,False,59,97,SUPP-043,2023-02-03 13:07:47.057963,2024-11-08 00:46:31.095389,snowflake,2025-03-22 10:50:05.355037,3.2,19,False
PROD-007906,SKU-239115,Front-line national architecture,Clothing,Accessories,Mcfarland-Kennedy,698.45,229.16,36.71,15x78x22,Green,S,True,246,20,SUPP-029,2022-12-10 13:59:24.568753,2024-11-30 07:19:14.007624,snowflake,2025-03-22 10:50:05.355037,4.5,32,True
PROD-007907,SKU-521687,Customizable directional pricing structure,Sports,Winter Sports,Ball-Long,448.21,378.0,45.75,36x20x34,Purple,XL,True,258,83,SUPP-006,2023-09-02 14:50:26.491633,2025-04-07 23:27:16.941125,snowflake,2025-03-22 10:50:05.355037,3.6,21,True
PROD-007908,SKU-199704,Robust neutral approach,Electronics,Smartphones,Glover-Roberts,446.01,373.76,15.09,32x66x31,Blue,L,False,702,35,SUPP-064,2023-07-01 20:01:36.724814,2025-02-05 14:42:59.388775,snowflake,2025-03-22 10:50:05.355037,5.0,33,True
PROD-007909,SKU-531080,Progressive analyzing policy,Electronics,Accessories,Carter-Coleman,398.91,323.75,21.31,81x1x40,Purple,One Size,False,736,40,SUPP-078,2023-11-09 18:16:25.443983,2025-05-12 10:04:15.903656,snowflake,2025-03-22 10:50:05.355037,4.8,22,True
PROD-007910,SKU-189563,Sharable attitude-oriented moratorium,Books,Educational,Hunt-Dixon,876.62,435.74,47.29,33x66x40,Orange,L,False,381,37,SUPP-022,2024-05-05 11:11:45.753493,2025-03-24 16:25:52.587648,snowflake,2025-03-22 10:50:05.355037,3.1,20,True
PROD-007911,SKU-351982,Managed client-driven orchestration,Books,Educational,Pearson Ltd,238.26,254.12,20.5,99x10x20,Yellow,One Size,True,607,23,SUPP-058,2024-04-11 20:13:46.228356,2025-09-09 10:49:39.825923,snowflake,2025-03-22 10:50:05.355037,4.0,22,True
PROD-007912,SKU-684929,Universal holistic standardization,Books,Reference,Garcia-Vargas,938.16,139.58,25.83,25x60x50,Purple,S,False,239,22,SUPP-053,2023-06-03 11:27:04.344031,2024-12-11 14:36:29.538414,snowflake,2025-03-22 10:50:05.355037,2.8,22,True
PROD-007913,SKU-823278,Diverse leadingedge standardization,Toys,Games,Nielsen-Moore,460.34,177.77,28.61,42x62x12,Black,XS,True,262,88,SUPP-013,2023-03-05 11:01:30.825966,2025-04-12 20:23:44.726994,snowflake,2025-03-22 10:50:05.355037,5.0,28,False
PROD-007914,SKU-244956,Persistent content-based frame,Clothing,Kids,Rivera-Boyd,426.6,58.6,28.59,63x71x1,Yellow,XL,True,249,86,SUPP-002,2023-08-04 18:06:37.611506,2025-09-10 15:10:12.836494,snowflake,2025-03-22 10:50:05.355037,4.5,26,True
PROD-007915,SKU-103110,Intuitive disintermediate portal,Books,Educational,Santiago Inc,848.64,73.04,33.74,83x10x46,Purple,L,False,490,85,SUPP-057,2023-02-24 01:39:50.856483,2025-05-24 17:47:55.129079,snowflake,2025-03-22 10:50:05.355037,2.4,23,False
PROD-007916,SKU-363352,Reactive reciprocal utilization,Toys,Action Figures,Garcia and Sons,68.77,473.58,29.02,33x4x47,Green,S,False,471,81,SUPP-069,2023-03-25 05:12:49.765188,2025-07-09 23:56:58.924516,snowflake,2025-03-22 10:50:05.355037,3.3,32,True
PROD-007917,SKU-932927,Enterprise-wide 24hour utilization,Electronics,Tablets,Ho PLC,516.29,484.48,25.89,1x6x2,Green,One Size,False,393,41,SUPP-009,2024-01-20 07:36:54.374739,2025-03-10 22:05:31.342088,snowflake,2025-03-22 10:50:05.355037,3.0,23,True
PROD-007918,SKU-882213,Fully-configurable upward-trending conglomeration,Sports,Water Sports,Horton-Brown,37.63,227.18,46.2,5x81x10,Orange,M,False,276,36,SUPP-025,2023-07-11 06:57:49.766932,2025-08-06 22:01:44.285435,snowflake,2025-03-22 10:50:05.355037,5.0,33,True
PROD-007919,SKU-508526,Robust needs-based middleware,Clothing,Shoes,Perry Ltd,292.51,109.66,31.9,11x28x44,Yellow,XXL,False,79,95,SUPP-045,2024-09-21 17:06:51.233668,2025-02-02 14:44:12.377161,snowflake,2025-03-22 10:50:05.355037,4.4,32,True
PROD-007920,SKU-263946,Grass-roots hybrid project,Books,Children's,Wong-Peterson,617.41,73.63,14.39,24x98x32,Black,XXL,True,537,69,SUPP-059,2023-08-24 12:20:44.329879,2025-04-01 08:26:59.976119,snowflake,2025-03-22 10:50:05.355037,3.7,19,True
PROD-007921,SKU-270004,Sharable multi-state migration,Home,Other,Edwards-Smith,462.83,284.53,23.41,52x61x43,Orange,L,False,823,77,SUPP-047,2023-10-17 16:57:15.663684,2025-03-24 01:31:27.296072,snowflake,2025-03-22 10:50:05.355037,4.7,38,True
PROD-007922,SKU-673070,Open-source modular capability,Clothing,Women's,Gomez Ltd,271.49,63.17,3.31,29x21x29,Red,XL,False,482,66,SUPP-024,2024-10-12 09:10:49.993476,2025-08-21 23:09:11.556312,snowflake,2025-03-22 10:50:05.355037,4.4,21,True
PROD-007923,SKU-363191,Reactive maximized focus group,Sports,Team Sports,"Vazquez, Olson and Kemp",452.43,487.35,22.96,90x83x48,Blue,S,False,866,20,SUPP-077,2023-05-04 20:33:57.987996,2025-02-04 19:56:52.125775,snowflake,2025-03-22 10:50:05.355037,5.0,25,True
PROD-007924,SKU-369297,Advanced client-server contingency,Electronics,Tablets,Rivera Ltd,174.32,173.82,13.85,81x18x49,Black,L,True,117,71,SUPP-073,2023-01-03 06:57:54.291507,2024-12-09 09:40:48.530327,snowflake,2025-03-22 10:50:05.355037,4.7,20,True
PROD-007925,SKU-891801,Grass-roots optimal website,Home,Other,Perkins-Williams,405.84,69.13,42.66,30x54x19,Orange,XXL,False,815,68,SUPP-085,2023-12-30 23:33:13.898129,2025-07-13 15:32:13.915703,snowflake,2025-03-22 10:50:05.355037,2.8,31,True
PROD-007926,SKU-551471,Diverse incremental synergy,Clothing,Accessories,Baxter LLC,324.3,443.67,40.66,10x9x24,Yellow,L,False,190,37,SUPP-066,2023-10-26 20:37:57.730541,2025-06-01 11:50:02.295557,snowflake,2025-03-22 10:50:05.355037,3.1,25,True
PROD-007927,SKU-732810,Front-line foreground alliance,Home,Other,Hamilton-Stafford,350.2,104.31,4.57,26x82x4,Yellow,XL,False,944,68,SUPP-094,2023-10-12 00:09:46.349778,2024-11-13 16:36:47.076582,snowflake,2025-03-22 10:50:05.355037,3.7,18,True
PROD-007928,SKU-208570,Multi-tiered radical info-mediaries,Books,Fiction,"Johnson, Smith and West",572.01,66.3,9.3,85x15x46,Blue,XXL,True,782,91,SUPP-054,2023-09-14 20:12:06.449477,2025-09-27 04:45:13.903248,snowflake,2025-03-22 10:50:05.355037,4.4,20,True
PROD-007929,SKU-650613,Function-based logistical protocol,Clothing,Women's,"Brown, Reynolds and King",764.75,276.17,18.43,69x83x10,Orange,XS,False,26,77,SUPP-024,2024-09-02 14:30:22.448203,2025-02-01 22:20:53.096586,snowflake,2025-03-22 10:50:05.355037,4.4,21,True
PROD-007930,SKU-900910,Reverse-engineered interactive project,Toys,Educational,Hamilton PLC,380.41,34.97,46.6,8x78x22,Purple,One Size,True,196,66,SUPP-048,2023-06-27 00:05:05.187094,2025-06-11 17:12:03.919821,snowflake,2025-03-22 10:50:05.355037,4.0,23,True
