as_of_date,base_ccy,ccy,rate_to_base,fetched_at
2025-09-23,USD,SGD,1.361659,2025-10-12T03:24:11.716076
2025-09-23,USD,HKD,7.85585,2025-10-12T03:24:11.716083
2025-09-23,USD,AED,3.720787,2025-10-12T03:24:11.716090
2025-09-23,USD,ZAR,18.13494,2025-10-12T03:24:11.716098
2025-09-23,USD,MXN,17.1203,2025-10-12T03:24:11.716106
2025-09-23,USD,SEK,10.445086,2025-10-12T03:24:11.716113
2025-09-23,USD,NOK,10.401178,2025-10-12T03:24:11.716120
2025-09-23,USD,DKK,6.815461,2025-10-12T03:24:11.716127
2025-09-23,USD,NZD,1.607999,2025-10-12T03:24:11.716148
2025-09-23,USD,PLN,4.039217,2025-10-12T03:24:11.716155
2025-09-23,USD,THB,36.825061,2025-10-12T03:24:11.716163
2025-09-23,USD,BRL,5.186708,2025-10-12T03:24:11.716170
2025-09-23,USD,TRY,33.444738,2025-10-12T03:24:11.716177
2025-09-23,USD,KRW,1391.354685,2025-10-12T03:24:11.716184
2025-09-23,USD,MYR,4.581649,2025-10-12T03:24:11.716191
2025-09-23,USD,PHP,56.401414,2025-10-12T03:24:11.716198
2025-09-23,USD,IDR,15388.958315,2025-10-12T03:24:11.716205
2025-09-23,USD,ARS,898.035583,2025-10-12T03:24:11.716212
2025-09-23,USD,CLP,958.480386,2025-10-12T03:24:11.716219
2025-09-23,USD,CZK,23.690209,2025-10-12T03:24:11.716226
2025-09-23,USD,VND,25047.518608,2025-10-12T03:24:11.716233
2025-09-24,USD,USD,0.944064,2025-10-12T03:24:11.716240
2025-09-24,USD,EUR,0.9275,2025-10-12T03:24:11.716247
2025-09-24,USD,GBP,0.789605,2025-10-12T03:24:11.716254
2025-09-24,USD,INR,85.988079,2025-10-12T03:24:11.716261
2025-09-24,USD,CAD,1.329634,2025-10-12T03:24:11.716269
2025-09-24,USD,AUD,1.536608,2025-10-12T03:24:11.716277
2025-09-24,USD,JPY,144.774534,2025-10-12T03:24:11.716284
2025-09-24,USD,CHF,0.932685,2025-10-12T03:24:11.716291
2025-09-24,USD,CNY,7.440977,2025-10-12T03:24:11.716297
2025-09-24,USD,SGD,1.363211,2025-10-12T03:24:11.716304
2025-09-24,USD,HKD,7.865973,2025-10-12T03:24:11.716312
2025-09-24,USD,AED,3.725804,2025-10-12T03:24:11.716319
2025-09-24,USD,ZAR,18.199401,2025-10-12T03:24:11.716326
2025-09-24,USD,MXN,17.058226,2025-10-12T03:24:11.716333
2025-09-24,USD,SEK,10.464404,2025-10-12T03:24:11.716340
2025-09-24,USD,NOK,10.390233,2025-10-12T03:24:11.716347
2025-09-24,USD,DKK,6.828466,2025-10-12T03:24:11.716354
2025-09-24,USD,NZD,1.612826,2025-10-12T03:24:11.716361
2025-09-24,USD,PLN,4.037229,2025-10-12T03:24:11.716367
2025-09-24,USD,THB,36.826339,2025-10-12T03:24:11.716374
2025-09-24,USD,BRL,5.179597,2025-10-12T03:24:11.716381
2025-09-24,USD,TRY,33.437347,2025-10-12T03:24:11.716388
2025-09-24,USD,KRW,1395.963481,2025-10-12T03:24:11.716395
2025-09-24,USD,MYR,4.571237,2025-10-12T03:24:11.716402
2025-09-24,USD,PHP,56.28598,2025-10-12T03:24:11.716409
2025-09-24,USD,IDR,15347.829178,2025-10-12T03:24:11.716417
2025-09-24,USD,ARS,898.109076,2025-10-12T03:24:11.716424
2025-09-24,USD,CLP,957.400987,2025-10-12T03:24:11.716431
2025-09-24,USD,CZK,23.66455,2025-10-12T03:24:11.716438
2025-09-24,USD,VND,24954.289982,2025-10-12T03:24:11.716445
2025-09-25,USD,USD,0.943482,2025-10-12T03:24:11.716452
2025-09-25,USD,EUR,0.926906,2025-10-12T03:24:11.716459
2025-09-25,USD,GBP,0.79021,2025-10-12T03:24:11.716466
2025-09-25,USD,INR,86.061062,2025-10-12T03:24:11.716473
2025-09-25,USD,CAD,1.330986,2025-10-12T03:24:11.716480
2025-09-25,USD,AUD,1.538774,2025-10-12T03:24:11.716487
2025-09-25,USD,JPY,144.891471,2025-10-12T03:24:11.716495
2025-09-25,USD,CHF,0.933313,2025-10-12T03:24:11.716502
2025-09-25,USD,CNY,7.437379,2025-10-12T03:24:11.716509
2025-09-25,USD,SGD,1.362325,2025-10-12T03:24:11.716516
2025-09-25,USD,HKD,7.836224,2025-10-12T03:24:11.716523
2025-09-25,USD,AED,3.717506,2025-10-12T03:24:11.716530
2025-09-25,USD,ZAR,18.241035,2025-10-12T03:24:11.716538
2025-09-25,USD,MXN,17.093495,2025-10-12T03:24:11.716545
2025-09-25,USD,SEK,10.50281,2025-10-12T03:24:11.716552
2025-09-25,USD,NOK,10.420184,2025-10-12T03:24:11.716559
2025-09-25,USD,DKK,6.84957,2025-10-12T03:24:11.716566
2025-09-25,USD,NZD,1.606384,2025-10-12T03:24:11.716573
2025-09-25,USD,PLN,4.052017,2025-10-12T03:24:11.716580
2025-09-25,USD,THB,36.881102,2025-10-12T03:24:11.716587
2025-09-25,USD,BRL,5.193687,2025-10-12T03:24:11.716594
2025-09-25,USD,TRY,33.537389,2025-10-12T03:24:11.716601
2025-09-25,USD,KRW,1393.728469,2025-10-12T03:24:11.716608
2025-09-25,USD,MYR,4.575417,2025-10-12T03:24:11.716615
2025-09-25,USD,PHP,56.141348,2025-10-12T03:24:11.716622
2025-09-25,USD,IDR,15325.074342,2025-10-12T03:24:11.716629
2025-09-25,USD,ARS,897.30626,2025-10-12T03:24:11.716636
2025-09-25,USD,CLP,959.993988,2025-10-12T03:24:11.716643
2025-09-25,USD,CZK,23.610824,2025-10-12T03:24:11.716650
2025-09-25,USD,VND,25030.42149,2025-10-12T03:24:11.716657
2025-09-26,USD,USD,0.944467,2025-10-12T03:24:11.716664
2025-09-26,USD,EUR,0.927156,2025-10-12T03:24:11.716671
2025-09-26,USD,GBP,0.788684,2025-10-12T03:24:11.716678
2025-09-26,USD,INR,86.091116,2025-10-12T03:24:11.716687
2025-09-26,USD,CAD,1.335294,2025-10-12T03:24:11.716694
2025-09-26,USD,AUD,1.534746,2025-10-12T03:24:11.716701
2025-09-26,USD,JPY,144.760171,2025-10-12T03:24:11.716708
2025-09-26,USD,CHF,0.932369,2025-10-12T03:24:11.716715
2025-09-26,USD,CNY,7.42859,2025-10-12T03:24:11.716723
2025-09-26,USD,SGD,1.366416,2025-10-12T03:24:11.716730
2025-09-26,USD,HKD,7.819915,2025-10-12T03:24:11.716736
2025-09-26,USD,AED,3.707265,2025-10-12T03:24:11.716743
2025-09-26,USD,ZAR,18.220336,2025-10-12T03:24:11.716750
2025-09-26,USD,MXN,17.154723,2025-10-12T03:24:11.716757
2025-09-26,USD,SEK,10.517143,2025-10-12T03:24:11.716765
2025-09-26,USD,NOK,10.380583,2025-10-12T03:24:11.716772
2025-09-26,USD,DKK,6.861204,2025-10-12T03:24:11.716779
2025-09-26,USD,NZD,1.611185,2025-10-12T03:24:11.716786
2025-09-26,USD,PLN,4.066573,2025-10-12T03:24:11.716793
2025-09-26,USD,THB,36.909764,2025-10-12T03:24:11.716800
2025-09-26,USD,BRL,5.210287,2025-10-12T03:24:11.716807
2025-09-26,USD,TRY,33.464454,2025-10-12T03:24:11.716814
2025-09-26,USD,KRW,1389.186459,2025-10-12T03:24:11.716821
2025-09-26,USD,MYR,4.570928,2025-10-12T03:24:11.716828
2025-09-26,USD,PHP,56.110995,2025-10-12T03:24:11.716835
2025-09-26,USD,IDR,15285.580909,2025-10-12T03:24:11.716842
2025-09-26,USD,ARS,895.662535,2025-10-12T03:24:11.716849
2025-09-26,USD,CLP,960.931165,2025-10-12T03:24:11.716856
2025-09-26,USD,CZK,23.641722,2025-10-12T03:24:11.716863
2025-09-26,USD,VND,25106.599155,2025-10-12T03:24:11.716870
2025-09-27,USD,USD,0.944316,2025-10-12T03:24:11.716877
2025-09-27,USD,EUR,0.928743,2025-10-12T03:24:11.716884
2025-09-27,USD,GBP,0.791423,2025-10-12T03:24:11.716891
2025-09-27,USD,INR,86.357706,2025-10-12T03:24:11.716898
2025-09-27,USD,CAD,1.332134,2025-10-12T03:24:11.716905
2025-09-27,USD,AUD,1.536436,2025-10-12T03:24:11.716912
2025-09-27,USD,JPY,145.098451,2025-10-12T03:24:11.716919
2025-09-27,USD,CHF,0.934511,2025-10-12T03:24:11.716926
2025-09-27,USD,CNY,7.42847,2025-10-12T03:24:11.716933
2025-09-27,USD,SGD,1.367881,2025-10-12T03:24:11.716940
2025-09-27,USD,HKD,7.827923,2025-10-12T03:24:11.716948
2025-09-27,USD,AED,3.694327,2025-10-12T03:24:11.716955
2025-09-27,USD,ZAR,18.152245,2025-10-12T03:24:11.716962
2025-09-27,USD,MXN,17.179087,2025-10-12T03:24:11.716969
2025-09-27,USD,SEK,10.503138,2025-10-12T03:24:11.716976
2025-09-27,USD,NOK,10.347782,2025-10-12T03:24:11.716983
2025-09-27,USD,DKK,6.853622,2025-10-12T03:24:11.716991
2025-09-27,USD,NZD,1.615727,2025-10-12T03:24:11.716998
2025-09-27,USD,PLN,4.054765,2025-10-12T03:24:11.717005
2025-09-27,USD,THB,37.036185,2025-10-12T03:24:11.717012
2025-09-27,USD,BRL,5.228183,2025-10-12T03:24:11.717019
2025-09-27,USD,TRY,33.458045,2025-10-12T03:24:11.717026
2025-09-27,USD,KRW,1385.846681,2025-10-12T03:24:11.717033
2025-09-27,USD,MYR,4.569656,2025-10-12T03:24:11.717040
2025-09-27,USD,PHP,56.052393,2025-10-12T03:24:11.717047
2025-09-27,USD,IDR,15303.655399,2025-10-12T03:24:11.717054
2025-09-27,USD,ARS,896.788826,2025-10-12T03:24:11.717061
2025-09-27,USD,CLP,958.351962,2025-10-12T03:24:11.717069
2025-09-27,USD,CZK,23.601869,2025-10-12T03:24:11.717076
2025-09-27,USD,VND,25071.556178,2025-10-12T03:24:11.717083
2025-09-28,USD,USD,0.945716,2025-10-12T03:24:11.717090
2025-09-28,USD,EUR,0.926122,2025-10-12T03:24:11.717097
2025-09-28,USD,GBP,0.788417,2025-10-12T03:24:11.717104
2025-09-28,USD,INR,86.412222,2025-10-12T03:24:11.717111
2025-09-28,USD,CAD,1.336938,2025-10-12T03:24:11.717118
2025-09-28,USD,AUD,1.53289,2025-10-12T03:24:11.717125
2025-09-28,USD,JPY,145.147613,2025-10-12T03:24:11.717132
2025-09-28,USD,CHF,0.935621,2025-10-12T03:24:11.717139
2025-09-28,USD,CNY,7.405722,2025-10-12T03:24:11.717146
2025-09-28,USD,SGD,1.366917,2025-10-12T03:24:11.717153
2025-09-28,USD,HKD,7.855396,2025-10-12T03:24:11.717160
2025-09-28,USD,AED,3.699604,2025-10-12T03:24:11.717168
2025-09-28,USD,ZAR,18.168454,2025-10-12T03:24:11.717176
2025-09-28,USD,MXN,17.157757,2025-10-12T03:24:11.717183
2025-09-28,USD,SEK,10.520889,2025-10-12T03:24:11.717190
2025-09-28,USD,NOK,10.386489,2025-10-12T03:24:11.717198
2025-09-28,USD,DKK,6.875866,2025-10-12T03:24:11.717205
2025-09-28,USD,NZD,1.61937,2025-10-12T03:24:11.717212
2025-09-28,USD,PLN,4.040343,2025-10-12T03:24:11.717220
2025-09-28,USD,THB,36.933067,2025-10-12T03:24:11.717227
2025-09-28,USD,BRL,5.247774,2025-10-12T03:24:11.717235
2025-09-28,USD,TRY,33.524193,2025-10-12T03:24:11.717242
2025-09-28,USD,KRW,1385.721537,2025-10-12T03:24:11.717249
2025-09-28,USD,MYR,4.585624,2025-10-12T03:24:11.717256
2025-09-28,USD,PHP,56.127236,2025-10-12T03:24:11.717263
2025-09-28,USD,IDR,15282.43058,2025-10-12T03:24:11.717270
2025-09-28,USD,ARS,895.610222,2025-10-12T03:24:11.717277
2025-09-28,USD,CLP,960.17128,2025-10-12T03:24:11.717285
2025-09-28,USD,CZK,23.678685,2025-10-12T03:24:11.717292
2025-09-28,USD,VND,25162.713474,2025-10-12T03:24:11.717299
2025-09-29,USD,USD,0.94349,2025-10-12T03:24:11.717307
2025-09-29,USD,EUR,0.925974,2025-10-12T03:24:11.717314
2025-09-29,USD,GBP,0.788204,2025-10-12T03:24:11.717321
2025-09-29,USD,INR,86.560656,2025-10-12T03:24:11.717328
2025-09-29,USD,CAD,1.334335,2025-10-12T03:24:11.717335
2025-09-29,USD,AUD,1.537376,2025-10-12T03:24:11.717342
2025-09-29,USD,JPY,144.785347,2025-10-12T03:24:11.717349
2025-09-29,USD,CHF,0.932002,2025-10-12T03:24:11.717355
2025-09-29,USD,CNY,7.421622,2025-10-12T03:24:11.717362
2025-09-29,USD,SGD,1.370967,2025-10-12T03:24:11.717369
2025-09-29,USD,HKD,7.847508,2025-10-12T03:24:11.717376
2025-09-29,USD,AED,3.704244,2025-10-12T03:24:11.717383
2025-09-29,USD,ZAR,18.232481,2025-10-12T03:24:11.717390
2025-09-29,USD,MXN,17.196645,2025-10-12T03:24:11.717398
2025-09-29,USD,SEK,10.527974,2025-10-12T03:24:11.717406
2025-09-29,USD,NOK,10.361586,2025-10-12T03:24:11.717413
2025-09-29,USD,DKK,6.848578,2025-10-12T03:24:11.717421
2025-09-29,USD,NZD,1.612956,2025-10-12T03:24:11.717428
2025-09-29,USD,PLN,4.028071,2025-10-12T03:24:11.717434
2025-09-29,USD,THB,36.850324,2025-10-12T03:24:11.717442
2025-09-29,USD,BRL,5.261578,2025-10-12T03:24:11.717449
2025-09-29,USD,TRY,33.63001,2025-10-12T03:24:11.717456
2025-09-29,USD,KRW,1390.104863,2025-10-12T03:24:11.717463
2025-09-29,USD,MYR,4.574292,2025-10-12T03:24:11.717470
2025-09-29,USD,PHP,56.179175,2025-10-12T03:24:11.717477
2025-09-29,USD,IDR,15230.894628,2025-10-12T03:24:11.717484
2025-09-29,USD,ARS,893.727881,2025-10-12T03:24:11.717491
2025-09-29,USD,CLP,958.709964,2025-10-12T03:24:11.717499
2025-09-29,USD,CZK,23.586925,2025-10-12T03:24:11.717506
2025-09-29,USD,VND,25225.30314,2025-10-12T03:24:11.717513
2025-09-30,USD,USD,0.942836,2025-10-12T03:24:11.717520
2025-09-30,USD,EUR,0.925942,2025-10-12T03:24:11.717527
2025-09-30,USD,GBP,0.788569,2025-10-12T03:24:11.717534
2025-09-30,USD,INR,86.311282,2025-10-12T03:24:11.717542
2025-09-30,USD,CAD,1.330086,2025-10-12T03:24:11.717548
2025-09-30,USD,AUD,1.532628,2025-10-12T03:24:11.717555
2025-09-30,USD,JPY,144.337176,2025-10-12T03:24:11.717562
2025-09-30,USD,CHF,0.929059,2025-10-12T03:24:11.717569
2025-09-30,USD,CNY,7.392022,2025-10-12T03:24:11.717576
2025-09-30,USD,SGD,1.36864,2025-10-12T03:24:11.717583
2025-09-30,USD,HKD,7.864248,2025-10-12T03:24:11.717590
2025-09-30,USD,AED,3.718336,2025-10-12T03:24:11.717597
2025-09-30,USD,ZAR,18.208774,2025-10-12T03:24:11.717604
2025-09-30,USD,MXN,17.251523,2025-10-12T03:24:11.717611
2025-09-30,USD,SEK,10.501531,2025-10-12T03:24:11.717618
2025-09-30,USD,NOK,10.346624,2025-10-12T03:24:11.717625
2025-09-30,USD,DKK,6.828365,2025-10-12T03:24:11.717633
2025-09-30,USD,NZD,1.618789,2025-10-12T03:24:11.717640
2025-09-30,USD,PLN,4.013899,2025-10-12T03:24:11.717647
2025-09-30,USD,THB,36.898964,2025-10-12T03:24:11.717655
2025-09-30,USD,BRL,5.26708,2025-10-12T03:24:11.717662
2025-09-30,USD,TRY,33.582366,2025-10-12T03:24:11.717668
2025-09-30,USD,KRW,1391.414261,2025-10-12T03:24:11.717677
2025-09-30,USD,MYR,4.578399,2025-10-12T03:24:11.717684
2025-09-30,USD,PHP,56.160828,2025-10-12T03:24:11.717691
2025-09-30,USD,IDR,15281.891121,2025-10-12T03:24:11.717697
2025-09-30,USD,ARS,891.033282,2025-10-12T03:24:11.717705
2025-09-30,USD,CLP,959.352442,2025-10-12T03:24:11.717712
2025-09-30,USD,CZK,23.578048,2025-10-12T03:24:11.717719
2025-09-30,USD,VND,25204.855156,2025-10-12T03:24:11.717726
2025-10-01,USD,USD,0.942803,2025-10-12T03:24:11.717733
2025-10-01,USD,EUR,0.925446,2025-10-12T03:24:11.717757
2025-10-01,USD,GBP,0.790062,2025-10-12T03:24:11.717764
2025-10-01,USD,INR,86.309147,2025-10-12T03:24:11.717771
2025-10-01,USD,CAD,1.327679,2025-10-12T03:24:11.717777
2025-10-01,USD,AUD,1.53235,2025-10-12T03:24:11.717784
2025-10-01,USD,JPY,144.264099,2025-10-12T03:24:11.717791
2025-10-01,USD,CHF,0.925639,2025-10-12T03:24:11.717798
2025-10-01,USD,CNY,7.403382,2025-10-12T03:24:11.717805
2025-10-01,USD,SGD,1.372813,2025-10-12T03:24:11.717812
2025-10-01,USD,HKD,7.868486,2025-10-12T03:24:11.717819
2025-10-01,USD,AED,3.730834,2025-10-12T03:24:11.717826
2025-10-01,USD,ZAR,18.159572,2025-10-12T03:24:11.717833
2025-10-01,USD,MXN,17.267718,2025-10-12T03:24:11.717840
2025-10-01,USD,SEK,10.540105,2025-10-12T03:24:11.717847
2025-10-01,USD,NOK,10.352484,2025-10-12T03:24:11.717854
2025-10-01,USD,DKK,6.845264,2025-10-12T03:24:11.717861
2025-10-01,USD,NZD,1.612792,2025-10-12T03:24:11.717868
2025-10-01,USD,PLN,4.004419,2025-10-12T03:24:11.717876
2025-10-01,USD,THB,36.959141,2025-10-12T03:24:11.717883
2025-10-01,USD,BRL,5.275435,2025-10-12T03:24:11.717891
2025-10-01,USD,TRY,33.649749,2025-10-12T03:24:11.717898
2025-10-01,USD,KRW,1386.242987,2025-10-12T03:24:11.717905
2025-10-01,USD,MYR,4.57685,2025-10-12T03:24:11.717912
2025-10-01,USD,PHP,55.952151,2025-10-12T03:24:11.717920
2025-10-01,USD,IDR,15290.504629,2025-10-12T03:24:11.717927
2025-10-01,USD,ARS,888.375284,2025-10-12T03:24:11.717935
2025-10-01,USD,CLP,960.805264,2025-10-12T03:24:11.717942
2025-10-01,USD,CZK,23.54324,2025-10-12T03:24:11.717949
2025-10-01,USD,VND,25183.014915,2025-10-12T03:24:11.717956
2025-10-02,USD,USD,0.942199,2025-10-12T03:24:11.717963
2025-10-02,USD,EUR,0.927861,2025-10-12T03:24:11.717970
2025-10-02,USD,GBP,0.789539,2025-10-12T03:24:11.717977
2025-10-02,USD,INR,86.327959,2025-10-12T03:24:11.717985
2025-10-02,USD,CAD,1.323086,2025-10-12T03:24:11.717992
2025-10-02,USD,AUD,1.535899,2025-10-12T03:24:11.717999
2025-10-02,USD,JPY,143.855634,2025-10-12T03:24:11.718006
2025-10-02,USD,CHF,0.927922,2025-10-12T03:24:11.718013
2025-10-02,USD,CNY,7.427458,2025-10-12T03:24:11.718020
2025-10-02,USD,SGD,1.376016,2025-10-12T03:24:11.718027
2025-10-02,USD,HKD,7.871266,2025-10-12T03:24:11.718035
2025-10-02,USD,AED,3.730659,2025-10-12T03:24:11.718042
2025-10-02,USD,ZAR,18.160818,2025-10-12T03:24:11.718049
2025-10-02,USD,MXN,17.266033,2025-10-12T03:24:11.718056
2025-10-02,USD,SEK,10.526645,2025-10-12T03:24:11.718063
2025-10-02,USD,NOK,10.358067,2025-10-12T03:24:11.718070
2025-10-02,USD,DKK,6.857158,2025-10-12T03:24:11.718077
2025-10-02,USD,NZD,1.616216,2025-10-12T03:24:11.718088
2025-10-02,USD,PLN,3.990884,2025-10-12T03:24:11.718100
2025-10-02,USD,THB,36.994346,2025-10-12T03:24:11.718111
2025-10-02,USD,BRL,5.255668,2025-10-12T03:24:11.718124
2025-10-02,USD,TRY,33.752572,2025-10-12T03:24:11.718136
2025-10-02,USD,KRW,1384.695302,2025-10-12T03:24:11.718148
2025-10-02,USD,MYR,4.569581,2025-10-12T03:24:11.718166
2025-10-02,USD,PHP,56.06663,2025-10-12T03:24:11.718176
2025-10-02,USD,IDR,15279.718738,2025-10-12T03:24:11.718183
2025-10-02,USD,ARS,890.779753,2025-10-12T03:24:11.718229
2025-10-02,USD,CLP,957.777208,2025-10-12T03:24:11.718237
2025-10-02,USD,CZK,23.60852,2025-10-12T03:24:11.718244
2025-10-02,USD,VND,25122.880682,2025-10-12T03:24:11.718251
2025-10-03,USD,USD,0.942154,2025-10-12T03:24:11.718258
2025-10-03,USD,EUR,0.929789,2025-10-12T03:24:11.718265
2025-10-03,USD,GBP,0.792285,2025-10-12T03:24:11.718273
2025-10-03,USD,INR,86.473371,2025-10-12T03:24:11.718280
2025-10-03,USD,CAD,1.321173,2025-10-12T03:24:11.718286
2025-10-03,USD,AUD,1.54081,2025-10-12T03:24:11.718293
2025-10-03,USD,JPY,143.991799,2025-10-12T03:24:11.718300
2025-10-03,USD,CHF,0.930401,2025-10-12T03:24:11.718307
2025-10-03,USD,CNY,7.452361,2025-10-12T03:24:11.718315
2025-10-03,USD,SGD,1.371185,2025-10-12T03:24:11.718322
2025-10-03,USD,HKD,7.850193,2025-10-12T03:24:11.718329
2025-10-03,USD,AED,3.72745,2025-10-12T03:24:11.718335
2025-10-03,USD,ZAR,18.160355,2025-10-12T03:24:11.718342
2025-10-03,USD,MXN,17.313539,2025-10-12T03:24:11.718349
2025-10-03,USD,SEK,10.563527,2025-10-12T03:24:11.718356
2025-10-03,USD,NOK,10.392815,2025-10-12T03:24:11.718363
2025-10-03,USD,DKK,6.840117,2025-10-12T03:24:11.718371
2025-10-03,USD,NZD,1.62122,2025-10-12T03:24:11.718378
2025-10-03,USD,PLN,3.981348,2025-10-12T03:24:11.718384
2025-10-03,USD,THB,36.977825,2025-10-12T03:24:11.718391
2025-10-03,USD,BRL,5.269737,2025-10-12T03:24:11.718398
2025-10-03,USD,TRY,33.713378,2025-10-12T03:24:11.718405
2025-10-03,USD,KRW,1383.570124,2025-10-12T03:24:11.718414
2025-10-03,USD,MYR,4.554137,2025-10-12T03:24:11.718421
2025-10-03,USD,PHP,56.099919,2025-10-12T03:24:11.718429
2025-10-03,USD,IDR,15239.029955,2025-10-12T03:24:11.718436
2025-10-03,USD,ARS,889.280259,2025-10-12T03:24:11.718443
2025-10-03,USD,CLP,954.082655,2025-10-12T03:24:11.718450
2025-10-03,USD,CZK,23.515041,2025-10-12T03:24:11.718458
2025-10-03,USD,VND,25174.967154,2025-10-12T03:24:11.718465
2025-10-04,USD,USD,0.945175,2025-10-12T03:24:11.718472
2025-10-04,USD,EUR,0.931927,2025-10-12T03:24:11.718479
2025-10-04,USD,GBP,0.789202,2025-10-12T03:24:11.718486
2025-10-04,USD,INR,86.725288,2025-10-12T03:24:11.718493
2025-10-04,USD,CAD,1.317317,2025-10-12T03:24:11.718500
2025-10-04,USD,AUD,1.539916,2025-10-12T03:24:11.718506
2025-10-04,USD,JPY,144.077743,2025-10-12T03:24:11.718513
2025-10-04,USD,CHF,0.933611,2025-10-12T03:24:11.718520
2025-10-04,USD,CNY,7.467346,2025-10-12T03:24:11.718527
2025-10-04,USD,SGD,1.371247,2025-10-12T03:24:11.718534
2025-10-04,USD,HKD,7.849759,2025-10-12T03:24:11.718541
2025-10-04,USD,AED,3.724381,2025-10-12T03:24:11.718548
2025-10-04,USD,ZAR,18.087855,2025-10-12T03:24:11.718555
2025-10-04,USD,MXN,17.265512,2025-10-12T03:24:11.718562
2025-10-04,USD,SEK,10.570287,2025-10-12T03:24:11.718569
2025-10-04,USD,NOK,10.408585,2025-10-12T03:24:11.718576
2025-10-04,USD,DKK,6.816044,2025-10-12T03:24:11.718583
2025-10-04,USD,NZD,1.618301,2025-10-12T03:24:11.718590
2025-10-04,USD,PLN,3.976883,2025-10-12T03:24:11.718597
2025-10-04,USD,THB,36.880091,2025-10-12T03:24:11.718604
2025-10-04,USD,BRL,5.268604,2025-10-12T03:24:11.718611
2025-10-04,USD,TRY,33.752945,2025-10-12T03:24:11.718618
2025-10-04,USD,KRW,1388.548134,2025-10-12T03:24:11.718624
2025-10-04,USD,MYR,4.571793,2025-10-12T03:24:11.718632
2025-10-04,USD,PHP,55.894374,2025-10-12T03:24:11.718640
2025-10-04,USD,IDR,15236.39535,2025-10-12T03:24:11.718647
2025-10-04,USD,ARS,890.72316,2025-10-12T03:24:11.718654
2025-10-04,USD,CLP,953.144896,2025-10-12T03:24:11.718661
2025-10-04,USD,CZK,23.608491,2025-10-12T03:24:11.718668
2025-10-04,USD,VND,25098.947117,2025-10-12T03:24:11.718675
2025-10-05,USD,USD,0.94605,2025-10-12T03:24:11.718684
2025-10-05,USD,EUR,0.931668,2025-10-12T03:24:11.718691
2025-10-05,USD,GBP,0.78847,2025-10-12T03:24:11.718698
2025-10-05,USD,INR,86.587022,2025-10-12T03:24:11.718705
2025-10-05,USD,CAD,1.321558,2025-10-12T03:24:11.718712
2025-10-05,USD,AUD,1.541588,2025-10-12T03:24:11.718719
2025-10-05,USD,JPY,144.568017,2025-10-12T03:24:11.718726
2025-10-05,USD,CHF,0.936262,2025-10-12T03:24:11.718733
2025-10-05,USD,CNY,7.469908,2025-10-12T03:24:11.718740
2025-10-05,USD,SGD,1.366047,2025-10-12T03:24:11.718747
2025-10-05,USD,HKD,7.86683,2025-10-12T03:24:11.718754
2025-10-05,USD,AED,3.736052,2025-10-12T03:24:11.718761
2025-10-05,USD,ZAR,18.133106,2025-10-12T03:24:11.718768
2025-10-05,USD,MXN,17.238565,2025-10-12T03:24:11.718775
2025-10-05,USD,SEK,10.544929,2025-10-12T03:24:11.718782
2025-10-05,USD,NOK,10.410771,2025-10-12T03:24:11.718789
2025-10-05,USD,DKK,6.839317,2025-10-12T03:24:11.718796
2025-10-05,USD,NZD,1.617141,2025-10-12T03:24:11.718803
2025-10-05,USD,PLN,3.966772,2025-10-12T03:24:11.718810
2025-10-05,USD,THB,36.805732,2025-10-12T03:24:11.718817
2025-10-05,USD,BRL,5.274648,2025-10-12T03:24:11.718824
2025-10-05,USD,TRY,33.783927,2025-10-12T03:24:11.718831
2025-10-05,USD,KRW,1388.152941,2025-10-12T03:24:11.718838
2025-10-05,USD,MYR,4.585343,2025-10-12T03:24:11.718845
2025-10-05,USD,PHP,56.075714,2025-10-12T03:24:11.718851
2025-10-05,USD,IDR,15243.806176,2025-10-12T03:24:11.718859
2025-10-05,USD,ARS,889.410791,2025-10-12T03:24:11.718867
2025-10-05,USD,CLP,952.88072,2025-10-12T03:24:11.718874
2025-10-05,USD,CZK,23.600134,2025-10-12T03:24:11.718881
2025-10-05,USD,VND,25129.127204,2025-10-12T03:24:11.718888
2025-10-06,USD,USD,0.942719,2025-10-12T03:24:11.718895
2025-10-06,USD,EUR,0.928589,2025-10-12T03:24:11.718902
2025-10-06,USD,GBP,0.785609,2025-10-12T03:24:11.718913
2025-10-06,USD,INR,86.725653,2025-10-12T03:24:11.718921
2025-10-06,USD,CAD,1.317603,2025-10-12T03:24:11.718928
2025-10-06,USD,AUD,1.545146,2025-10-12T03:24:11.718935
2025-10-06,USD,JPY,144.441156,2025-10-12T03:24:11.718942
2025-10-06,USD,CHF,0.937812,2025-10-12T03:24:11.718949
2025-10-06,USD,CNY,7.44154,2025-10-12T03:24:11.718956
2025-10-06,USD,SGD,1.368835,2025-10-12T03:24:11.718963
2025-10-06,USD,HKD,7.884609,2025-10-12T03:24:11.718970
2025-10-06,USD,AED,3.726436,2025-10-12T03:24:11.718977
2025-10-06,USD,ZAR,18.174701,2025-10-12T03:24:11.718984
2025-10-06,USD,MXN,17.207101,2025-10-12T03:24:11.718991
2025-10-06,USD,SEK,10.547919,2025-10-12T03:24:11.719002
2025-10-06,USD,NOK,10.405921,2025-10-12T03:24:11.719014
2025-10-06,USD,DKK,6.823825,2025-10-12T03:24:11.719026
2025-10-06,USD,NZD,1.618707,2025-10-12T03:24:11.719034
